"id","link","createdAt","updatedAt","IdProducto","dimension","key","folio","height","width"
114,"https://azulejos-portadas.s3.amazonaws.com/114.jpg","2018-07-03 21:45:15","2019-01-22 01:58:11",7421,"400x400","400_7421.png",76367,400,400
113,"https://azulejos-portadas.s3.amazonaws.com/113.jpg","2018-07-03 21:43:05","2019-01-22 01:58:11",1391,"400x400","400_1391.png",57442,400,400
111,"https://azulejos-portadas.s3.amazonaws.com/111.jpg","2018-07-03 21:37:03","2019-01-22 01:58:11",1403,"400x400","400_1403.png",72284,400,400
110,"https://azulejos-portadas.s3.amazonaws.com/110.jpg","2018-07-03 21:34:38","2019-01-22 01:58:11",1323,"400x400","400_1323.png",11741,400,400
11,"https://azulejos-portadas.s3.amazonaws.com/11.jpg","2018-06-27 00:39:58","2019-01-22 01:58:11",1692,"400x400","400_1692.png",51198,400,400
109,"https://azulejos-portadas.s3.amazonaws.com/109.jpg","2018-07-03 21:34:26","2019-01-22 01:58:11",1455,"400x400","400_1455.png",69706,400,400
107,"https://azulejos-portadas.s3.amazonaws.com/107.jpg","2018-07-03 21:32:35","2019-01-22 01:58:11",7416,"400x400","400_7416.png",65025,400,400
105,"https://azulejos-portadas.s3.amazonaws.com/105.jpg","2018-07-03 21:31:05","2019-01-22 01:58:11",7414,"400x400","400_7414.png",67885,400,400
102,"https://azulejos-portadas.s3.amazonaws.com/102.jpg","2018-07-03 21:26:10","2019-01-22 01:58:11",1362,"400x400","400_1362.png",69158,400,400
101,"https://azulejos-portadas.s3.amazonaws.com/101.jpg","2018-07-03 21:23:04","2019-01-22 01:58:11",1293,"400x400","400_1293.png",38433,400,400
100,"https://azulejos-portadas.s3.amazonaws.com/100.jpg","2018-07-03 21:19:14","2019-01-22 01:58:11",1283,"400x400","400_1283.png",96456,400,400
10,"https://azulejos-portadas.s3.amazonaws.com/10.jpg","2018-06-27 00:39:07","2019-01-22 01:58:11",1694,"400x400","400_1694.png",92802,400,400
